duration_sec,affiliation,student,age_group,gender,device_type,ai_familiarity,ai_use_time,detect_easy,ai_literacy,ai_course,social_media_time,score_total,avg_resp_time,avg_conf,attn_check1,attn_conf1,attn_check2,attn_conf2,attn_both,tp_count,tn_count,fp_count,fn_count,tp_rate,tn_rate,ai_img_seen,real_img_seen,ai_classes,device_other,img_count,q1_conf,q2_conf,q3_conf,q4_conf,q5_conf,q6_conf,q7_conf,q8_conf,q9_conf,q10_conf,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
357,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Slightly familiar,No AI use,27,8,No,1-2 hrs/day,6,13.4212,5.5999999,Yes,6,Yes,8,Yes,3,3,1,3,.5,.75,6,4,,,10,7,3,7,8,4,7,7,2,2,9,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
264,Class of 2029 (First-years),Yes,,Woman,Mobile phone,Somewhat familiar,<1 hr/week,58,38,No,2-4 hrs/day,6,11.771,4.5999999,Yes,7,Yes,8,Yes,3,3,0,4,.42857143,1,7,3,,,10,3,4,6,4,8,5,5,4,2,5,"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
329,Class of 2026 (Seniors),Yes,,Man,Laptop,Very familiar,7-10 hrs/week,64,83,No,2-4 hrs/day,6,20.870701,5.1999998,Yes,10,Yes,10,Yes,2,4,0,4,.33333334,1,6,4,,,12,4,10,7,10,3,3,5,2,6,2,TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)"
222,Class of 2029 (First-years),Yes,,Woman,Laptop,Very familiar,1-3 hrs/week,78,80,No,30 min-1 hr/day,7,10.1753,7,Yes,10,Yes,10,Yes,3,4,2,1,.75,.66666669,4,6,,,10,8,4,7,6,6,4,10,8,10,7,TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
792,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,52,28,No,30 min-1 hr/day,7,43.296299,5.5,Yes,4,Yes,5,Yes,4,3,3,0,1,.5,4,6,,,10,4,7,7,6,4,6,9,5,5,2,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
621,Class of 2027 (Juniors),Yes,,Prefer not to say,Laptop,Somewhat familiar,No AI use,64,75,No,1-2 hrs/day,9,21.208599,6.3000002,Yes,10,Yes,9,Yes,4,5,0,1,.80000001,1,5,5,,,10,8,6,6,8,3,7,8,6,4,7,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
720,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,33,20,No,1-2 hrs/day,8,36.0644,6.3000002,Yes,8,Yes,8,Yes,4,4,1,1,.80000001,.80000001,5,5,,,10,5,5,8,6,4,7,8,6,7,7,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
399,Class of 2029 (First-years),Yes,,Man,Laptop,Somewhat familiar,1-3 hrs/week,19,47,Yes,<30 min/day,5,19.271601,3.7,No,1,Yes,9,No,3,2,1,4,.42857143,.66666669,7,3,Writing with and about Generative AI (ENGL 1021),,11,10,5,3,4,3,3,5,1,3,0,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
217,Class of 2027 (Juniors),Yes,,Man,Mobile phone,Somewhat familiar,<1 hr/week,97,79,No,2-4 hrs/day,9,9.7866001,8.1999998,Yes,9,Yes,10,Yes,4,5,1,0,1,.83333331,4,6,,,10,7,10,9,10,7,10,6,8,10,5,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
398,Class of 2029 (First-years),Yes,,Man,Laptop,Very familiar,1-3 hrs/week,77,,Yes,2-4 hrs/day,9,19.721001,6.5,No,7,Yes,8,No,4,5,0,1,.80000001,1,5,5,"Artificial Intelligence (CSCI 2400),Financial Machine Learning (CSCI 3465),Ethics in the Age of Artificial Intelligence (DCS 2475)",,10,6,3,7,9,5,6,8,7,9,5,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
464,Class of 2026 (Seniors),Yes,,Man,Laptop,Somewhat familiar,1-3 hrs/week,51,49,Yes,30 min-1 hr/day,8,20.3689,8.3000002,Yes,5,Yes,10,Yes,4,4,0,2,.66666669,1,6,4,Mathematical Principles of Machine Learning (MATH 2805),,10,6,10,9,8,10,7,8,9,8,8,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
666,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,<1 hr/week,0,71,No,No social media,5,48.052502,3.5999999,Yes,10,Yes,10,Yes,2,3,3,2,.5,.5,4,6,,,10,3,4,2,3,3,4,3,6,3,5,"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject)
782,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Slightly familiar,<1 hr/week,23,26,No,<30 min/day,8,40.269001,4,No,2,Yes,8,No,4,4,2,0,1,.66666669,4,6,,,10,1,3,4,6,5,2,4,7,6,2,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
233,Class of 2026 (Seniors),Yes,,Woman,Mobile phone,Very familiar,<1 hr/week,30,53,No,<30 min/day,5,11.1727,7.1999998,Yes,10,Yes,10,Yes,5,0,4,1,.83333331,0,6,4,,,10,8,6,6,9,6,6,8,7,8,8,"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit)
282,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,25,52,Yes,4-6 hrs/day,7,8.1553001,3.4000001,Yes,7,Yes,8,Yes,3,4,1,2,.60000002,.80000001,5,5,Ethics in the Age of Artificial Intelligence (DCS 2475),,10,3,3,3,7,3,3,3,3,3,3,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)"
283,Class of 2027 (Juniors),Yes,,Man,Mobile phone,Very familiar,<1 hr/week,63,58,No,30 min-1 hr/day,8,11.4793,7.0999999,Yes,10,Yes,10,Yes,3,5,0,2,.60000002,1,5,5,,,10,8,4,10,6,7,8,4,10,8,6,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)"
301,Class of 2026 (Seniors),Yes,,Woman,Mobile phone,Somewhat familiar,<1 hr/week,34,49,No,1-2 hrs/day,6,9.1337996,5.6999998,Yes,9,Yes,7,Yes,4,2,0,4,.5,1,8,2,,,10,8,8,5,9,9,3,5,2,4,4,TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)"
416,Class of 2026 (Seniors),Yes,,Man,Laptop,Somewhat familiar,1-3 hrs/week,31,62,Yes,1-2 hrs/day,8,17.495701,5.5999999,Yes,6,Yes,7,Yes,4,4,1,1,.80000001,.80000001,5,5,Digital Economics and Artificial Intelligence (DCS 3750 / ECON 3550),,10,6,10,2,5,6,6,8,3,5,5,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)"
339,Class of 2026 (Seniors),Yes,,Man,Laptop,Not familiar at all,No AI use,77,90,No,No social media,8,19.6686,8,Yes,8,Yes,10,Yes,5,3,0,2,.71428573,1,7,3,,,10,10,7,9,6,5,10,8,8,10,7,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
320,Class of 2027 (Juniors),Yes,,Woman,Mobile phone,Somewhat familiar,<1 hr/week,12,49,No,30 min-1 hr/day,6,17.271799,3.9000001,Yes,10,Yes,10,Yes,2,4,3,1,.66666669,.5714286,3,7,,,10,3,2,5,3,5,10,3,0,6,2,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm)
